tracking_id,order_ref,carrier,last_scan,last_scan_at,scan_location
KW-TRK-0001413,KW-O-001413,XpressBees,out_for_delivery,2026-06-08T20:01,South Martintown
KW-TRK-0001414,KW-O-001414,IndiaPost,delivered,2026-06-09T09:07,West Rebecca
KW-TRK-0001415,KW-O-001415,IndiaPost,in_transit,2026-06-26T09:48,Karenfort
KW-TRK-0001416,KW-O-001416,Ecom Express,exception,2026-06-16T07:34,West David
KW-TRK-0001417,KW-O-001417,XpressBees,delivered,2026-07-04T04:36,South Louiston
KW-TRK-0001418,KW-O-001418,Ecom Express,exception,2026-07-16T11:32,Lake Keith
KW-TRK-0001419,KW-O-001419,Bluedart,exception,2026-07-04T03:10,Port Ashleyfurt
KW-TRK-0001420,KW-O-001420,Bluedart,exception,2026-06-04T14:36,South Karlafort
KW-TRK-0001421,KW-O-001421,Ecom Express,delivery_attempted,2026-06-27T14:24,Port Zacharyview
KW-TRK-0001422,KW-O-001422,Ecom Express,exception,2026-07-23T11:56,New Ambertown
KW-TRK-0001423,KW-O-001423,Bluedart,delivery_attempted,2026-07-12T18:19,Murrayside
KW-TRK-0001424,KW-O-001424,IndiaPost,delivered,2026-07-24T06:53,North Joseph
KW-TRK-0001425,KW-O-001425,IndiaPost,returned_to_origin,2026-07-01T07:39,Nelsonhaven
KW-TRK-0001426,KW-O-001426,Bluedart,out_for_delivery,2026-07-25T08:23,Port Jeremymouth
KW-TRK-0001427,KW-O-001427,Delhivery,in_transit,2026-06-19T17:38,South Courtney
KW-TRK-0001428,KW-O-001428,IndiaPost,delivery_attempted,2026-06-06T21:15,Amyside
KW-TRK-0001429,KW-O-001429,IndiaPost,returned_to_origin,2026-06-25T04:17,Lake Theresa
KW-TRK-0001430,KW-O-001430,Delhivery,delivered,2026-07-31T06:35,Hortonside
KW-TRK-0001431,KW-O-001431,Ecom Express,returned_to_origin,2026-06-19T12:10,Collinshaven
KW-TRK-0001432,KW-O-001432,Delhivery,delivered,2026-07-07T13:14,Bradleyland
KW-TRK-0001433,KW-O-001433,Delhivery,delivered,2026-07-24T21:48,Matthewview
KW-TRK-0001434,KW-O-001434,XpressBees,in_transit,2026-07-09T22:32,Lindaton
KW-TRK-0001435,KW-O-001435,Bluedart,exception,2026-06-20T17:23,North Christinaburgh
KW-TRK-0001436,KW-O-001436,Ecom Express,out_for_delivery,2026-07-02T09:31,Port Gracefort
KW-TRK-0001437,KW-O-001437,Bluedart,delivery_attempted,2026-07-13T12:47,Johnfurt
KW-TRK-0001438,KW-O-001438,Ecom Express,delivered,2026-07-11T22:16,West Danielfort
KW-TRK-0001439,KW-O-001439,Bluedart,delivered,2026-06-11T23:00,South Feliciaton
KW-TRK-0001440,KW-O-001440,Bluedart,exception,2026-07-28T13:28,Port Caitlin
KW-TRK-0001441,KW-O-001441,Bluedart,in_transit,2026-06-12T01:35,Clarkmouth
KW-TRK-0001442,KW-O-001442,Ecom Express,exception,2026-07-17T06:38,South Theresa
KW-TRK-0001443,KW-O-001443,Delhivery,returned_to_origin,2026-06-10T02:14,North Xavier
KW-TRK-0001444,KW-O-001444,Delhivery,returned_to_origin,2026-07-21T13:06,Markton
KW-TRK-0001445,KW-O-001445,Delhivery,delivered,2026-07-22T20:10,Washingtonton
KW-TRK-0001446,KW-O-001446,Ecom Express,delivered,2026-07-26T18:01,New Dianashire
KW-TRK-0001447,KW-O-001447,Bluedart,exception,2026-06-11T23:48,Lindsayport
KW-TRK-0001448,KW-O-001448,Delhivery,delivery_attempted,2026-07-18T11:25,Haroldport
KW-TRK-0001449,KW-O-001449,Bluedart,out_for_delivery,2026-07-15T07:57,Lutzview
KW-TRK-0001450,KW-O-001450,IndiaPost,exception,2026-06-12T13:55,Reynoldschester
KW-TRK-0001451,KW-O-001451,Ecom Express,delivery_attempted,2026-07-21T02:30,West Kristinaview
KW-TRK-0001452,KW-O-001452,Ecom Express,out_for_delivery,2026-07-30T18:46,North Lori
KW-TRK-0001453,KW-O-001453,Bluedart,returned_to_origin,2026-06-11T16:57,Leroystad
KW-TRK-0001454,KW-O-001454,IndiaPost,delivered,2026-06-28T17:26,Avilamouth
KW-TRK-0001455,KW-O-001455,IndiaPost,returned_to_origin,2026-06-26T21:09,New Shannonport
KW-TRK-0001456,KW-O-001456,Bluedart,returned_to_origin,2026-06-02T13:38,Tamiborough
KW-TRK-0001457,KW-O-001457,Delhivery,in_transit,2026-07-24T14:18,South Davidstad
KW-TRK-0001458,KW-O-001458,XpressBees,exception,2026-06-17T21:46,Laurenfurt
KW-TRK-0001459,KW-O-001459,Delhivery,returned_to_origin,2026-06-06T17:12,Port Cynthia
KW-TRK-0001460,KW-O-001460,IndiaPost,delivered,2026-06-11T18:46,Rogersport
KW-TRK-0001461,KW-O-001461,XpressBees,returned_to_origin,2026-07-10T03:34,North Randymouth
KW-TRK-0001462,KW-O-001462,Ecom Express,returned_to_origin,2026-07-01T01:22,Jeremyton
KW-TRK-0001463,KW-O-001463,Bluedart,out_for_delivery,2026-07-27T05:39,Lake Sarahchester
KW-TRK-0001464,KW-O-001464,Delhivery,delivery_attempted,2026-07-13T05:29,Port Jacob
KW-TRK-0001465,KW-O-001465,Ecom Express,delivered,2026-06-14T16:20,East Kelly
KW-TRK-0001466,KW-O-001466,IndiaPost,exception,2026-07-03T08:17,Pattersonfort
KW-TRK-0001467,KW-O-001467,XpressBees,delivery_attempted,2026-06-14T22:44,Collinsberg
KW-TRK-0001468,KW-O-001468,XpressBees,in_transit,2026-06-18T17:52,Christinafurt
KW-TRK-0001469,KW-O-001469,Delhivery,returned_to_origin,2026-07-09T17:43,North Christianview
KW-TRK-0001470,KW-O-001470,Ecom Express,delivery_attempted,2026-06-19T16:44,North Nathanhaven
KW-TRK-0001471,KW-O-001471,IndiaPost,in_transit,2026-06-03T16:10,Amandahaven
KW-TRK-0001472,KW-O-001472,XpressBees,in_transit,2026-07-07T19:38,Holdertown
KW-TRK-0001473,KW-O-001473,XpressBees,returned_to_origin,2026-06-04T20:56,North Thomashaven
KW-TRK-0001474,KW-O-001474,Bluedart,returned_to_origin,2026-07-25T22:34,Olsonfort
KW-TRK-0001475,KW-O-001475,XpressBees,in_transit,2026-06-03T01:08,East Nancy
KW-TRK-0001476,KW-O-001476,Delhivery,in_transit,2026-06-02T10:04,New Caitlin
KW-TRK-0001477,KW-O-001477,Ecom Express,out_for_delivery,2026-07-16T15:42,Scotttown
KW-TRK-0001478,KW-O-001478,XpressBees,out_for_delivery,2026-07-25T09:37,Seanchester
KW-TRK-0001479,KW-O-001479,IndiaPost,returned_to_origin,2026-07-18T21:17,Melissachester
KW-TRK-0001480,KW-O-001480,Delhivery,exception,2026-06-17T09:12,East Jessicaburgh
KW-TRK-0001481,KW-O-001481,Bluedart,out_for_delivery,2026-06-03T08:29,East Allisonbury
KW-TRK-0001482,KW-O-001482,IndiaPost,in_transit,2026-06-08T08:06,Petersonchester
KW-TRK-0001483,KW-O-001483,XpressBees,in_transit,2026-07-13T13:13,Heatherfurt
KW-TRK-0001484,KW-O-001484,XpressBees,exception,2026-06-18T21:15,South Angelaburgh
KW-TRK-0001485,KW-O-001485,Delhivery,out_for_delivery,2026-07-29T16:32,Tonyahaven
KW-TRK-0001486,KW-O-001486,IndiaPost,delivery_attempted,2026-07-10T09:27,West David
KW-TRK-0001487,KW-O-001487,Delhivery,in_transit,2026-07-07T22:29,New Mark
KW-TRK-0001488,KW-O-001488,Ecom Express,in_transit,2026-07-06T04:49,Michaelview
KW-TRK-0001489,KW-O-001489,Bluedart,returned_to_origin,2026-07-26T20:56,North Emmachester
KW-TRK-0001490,KW-O-001490,Bluedart,delivery_attempted,2026-06-02T15:04,Kevinstad
KW-TRK-0001491,KW-O-001491,Delhivery,delivery_attempted,2026-06-15T09:27,Denisemouth
KW-TRK-0001492,KW-O-001492,XpressBees,exception,2026-06-18T13:21,Port James
KW-TRK-0001493,KW-O-001493,XpressBees,delivered,2026-06-17T09:26,North Donaldborough
KW-TRK-0001494,KW-O-001494,XpressBees,delivery_attempted,2026-06-23T09:51,Lake Traci
KW-TRK-0001495,KW-O-001495,Ecom Express,returned_to_origin,2026-06-25T10:54,Kaylafort
KW-TRK-0001496,KW-O-001496,Ecom Express,returned_to_origin,2026-06-18T15:17,South Samuelfurt
KW-TRK-0001497,KW-O-001497,IndiaPost,out_for_delivery,2026-07-26T16:36,East Elizabeth
KW-TRK-0001498,KW-O-001498,XpressBees,exception,2026-07-24T20:42,South Geoffrey
KW-TRK-0001499,KW-O-001499,IndiaPost,exception,2026-06-28T12:35,Port Marissa
